;代码 x y 名称 范围 数量 时间
M001 200 200 鸡 200 3 50
M001 200 200 鹿1 200 3 50
M001 200 200 鹿 200 1 90
M001 200 200 稻草人1 200 6 50
M001 200 200 稻草人 200 1 90
M001 200 200 巨型多角虫1 200 12 50
M001 200 200 巨型多角虫 200 1 180
M001 200 200 半兽勇士1 200 12 50
M001 200 200 半兽勇士 200 1 90
M001 200 200 骷髅精灵1 200 24 50
M001 200 200 骷髅精灵 200 1 90
M001 200 200 邪恶尸王 200 24 50
M001 200 200 尸王 200 1 90
M001 200 200 沃玛卫士1 200 48 50
M001 200 200 沃玛卫士 200 1 90
M001 200 200 邪恶钳虫1 200 48 50
M001 200 200 邪恶钳虫 200 1 90
M001 200 200 白野猪1 200 100 50
M001 200 200 白野猪 200 1 90
M001 200 200 邪恶毒蛇1 200 200 50
M001 200 200 邪恶毒蛇 200 1 90
M001 200 200 沃玛教主1 200 400 50
M001 200 200 沃玛教主 200 1 180

;不归路 
T1341 15 25 暴牙蜘蛛 10 3 10
T1341 15 25 天狼蜘蛛 10 3 10
T1341 25 15 暴牙蜘蛛 10 3 10
T1341 25 15 天狼蜘蛛 10 3 10
;特殊
T1341 15 25 天狼蜘蛛0 10 2 30
T1341 25 15 暴牙蜘蛛0 10 2 30
T1341 15 25 天狼蜘蛛0 10 1 60
T1341 25 15 暴牙蜘蛛0 10 1 60

T1342 15 25 暴牙蜘蛛 10 4 10
T1342 15 25 天狼蜘蛛 10 4 10
T1342 25 15 暴牙蜘蛛 10 4 10
T1342 25 15 天狼蜘蛛 10 4 10
;特殊
T1342 15 25 天狼蜘蛛0 10 2 30
T1342 25 15 暴牙蜘蛛0 10 2 30
T1342 15 25 天狼蜘蛛0 10 1 60
T1342 25 15 暴牙蜘蛛0 10 1 60

T1343 15 25 暴牙蜘蛛 10 5 10
T1343 15 25 天狼蜘蛛 10 5 10
T1343 25 15 暴牙蜘蛛 10 5 10
T1343 25 15 天狼蜘蛛 10 5 10
;特殊
T1343 15 25 天狼蜘蛛0 10 2 30
T1343 25 15 暴牙蜘蛛0 10 2 30
T1343 15 25 天狼蜘蛛0 10 1 60
T1343 25 15 暴牙蜘蛛0 10 1 60

;赤月峡谷东走廊
D10011 262 342 月魔蜘蛛 150 20 10
D10011 262 342 天狼蜘蛛 150 20 8
D10011 262 342 钢牙蜘蛛 150 10 10
D10011 262 342 花吻蜘蛛 150 10 10
D10011 262 342 暴牙蜘蛛 150 20 10

D10011 165 323 月魔蜘蛛 100 20 10
D10011 165 323 天狼蜘蛛 100 10 8
D10011 165 323 钢牙蜘蛛 100 5 10
D10011 165 323 花吻蜘蛛 100 5 10
D10011 165 323 暴牙蜘蛛 100 10 10

D10011 135 69 月魔蜘蛛 100 15 10
D10011 135 69 天狼蜘蛛 100 10 8
D10011 135 69 钢牙蜘蛛 100 5 10
D10011 135 16 花吻蜘蛛 100 5 10
D10011 135 69 暴牙蜘蛛 100 10 10

D10011 40 151 月魔蜘蛛 200 50 10
D10011 40 151 天狼蜘蛛 200 30 8
D10011 40 151 钢牙蜘蛛 200 20 10
D10011 40 151 花吻蜘蛛 200 20 10
D10011 40 151 暴牙蜘蛛 200 30 10

D10011 223 106 月魔蜘蛛 150 25 10
D10011 223 106 天狼蜘蛛 150 15 8
D10011 223 106 钢牙蜘蛛 150 10 10
D10011 223 106 花吻蜘蛛 150 10 10
D10011 223 106 暴牙蜘蛛 150 15 10
;特殊
D10011 223 106 天狼蜘蛛0 200 5 10
D10011 223 106 钢牙蜘蛛0 200 5 10
D10011 223 106 花吻蜘蛛0 200 5 10
D10011 223 106 月魔蜘蛛0 200 5 10
D10011 223 106 暴牙蜘蛛0 200 5 10
D10011 223 106 天狼蜘蛛0 200 2 20
D10011 223 106 钢牙蜘蛛0 200 2 20
D10011 223 106 花吻蜘蛛0 200 2 20
D10011 223 106 月魔蜘蛛0 200 2 20
D10011 223 106 天狼蜘蛛8 200 2 20
D10011 223 106 钢牙蜘蛛8 200 2 20
D10011 223 106 花吻蜘蛛8 200 2 20
D10011 223 106 天狼蜘蛛8 200 1 40
D10011 223 106 钢牙蜘蛛8 200 1 40
D10011 223 106 花吻蜘蛛8 200 1 40

;赤月峡谷西走廊
D10012 134 172 月魔蜘蛛 200 80 10
D10012 134 172 天狼蜘蛛 200 45 8
D10012 134 172 钢牙蜘蛛 200 30 10
D10012 134 172 花吻蜘蛛 200 30 10
D10012 134 172 暴牙蜘蛛 200 45 10

D10012 74 236 月魔蜘蛛 100 25 10
D10012 74 236 天狼蜘蛛 100 15 8
D10012 74 236 钢牙蜘蛛 100 10 10
D10012 74 236 花吻蜘蛛 100 10 10
D10012 74 236 暴牙蜘蛛 100 15 10

D10012 206 89 月魔蜘蛛 100 30 10
D10012 206 89 天狼蜘蛛 100 20 8
D10012 206 89 钢牙蜘蛛 100 10 10
D10012 206 89 花吻蜘蛛 100 10 10
D10012 206 89 暴牙蜘蛛 100 20 10
;特殊
D10012 134 172 天狼蜘蛛0 200 5 10
D10012 134 172 钢牙蜘蛛0 200 5 10
D10012 134 172 花吻蜘蛛0 200 5 10
D10012 134 172 月魔蜘蛛0 200 5 10
D10012 134 172 暴牙蜘蛛0 200 5 10
D10012 134 172 天狼蜘蛛8 200 2 20
D10012 134 172 钢牙蜘蛛8 200 2 20
D10012 134 172 花吻蜘蛛8 200 2 20

;赤月峡谷西回隧道
D10013 140 175 月魔蜘蛛 200 80 10
D10013 140 175 天狼蜘蛛 200 45 8
D10013 140 175 钢牙蜘蛛 200 30 10
D10013 140 175 花吻蜘蛛 200 30 10
D10013 140 175 暴牙蜘蛛 200 45 10

D10013 134 146 月魔蜘蛛 100 25 10
D10013 134 146 天狼蜘蛛 100 15 8
D10013 134 146 钢牙蜘蛛 100 10 10
D10013 134 146 花吻蜘蛛 100 10 10
D10013 134 146 暴牙蜘蛛 100 15 10

D10013 213 215 月魔蜘蛛 100 30 10
D10013 213 215 天狼蜘蛛 100 20 8
D10013 213 215 钢牙蜘蛛 100 10 10
D10013 213 215 花吻蜘蛛 100 10 10
D10013 213 215 暴牙蜘蛛 100 20 10
;特殊
D10013 140 175 天狼蜘蛛0 200 5 10
D10013 140 175 钢牙蜘蛛0 200 5 10
D10013 140 175 花吻蜘蛛0 200 5 10
D10013 140 175 月魔蜘蛛0 200 5 10
D10013 140 175 暴牙蜘蛛0 200 5 10
D10013 140 175 天狼蜘蛛8 200 2 20
D10013 140 175 钢牙蜘蛛8 200 2 20
D10013 140 175 花吻蜘蛛8 200 2 20
D10013 140 175 天狼蜘蛛0 200 2 20
D10013 140 175 钢牙蜘蛛0 200 2 20
D10013 140 175 花吻蜘蛛0 200 2 20
D10013 140 175 月魔蜘蛛0 200 2 20
D10013 140 175 暴牙蜘蛛0 200 2 20
D10013 140 175 天狼蜘蛛8 200 1 40
D10013 140 175 钢牙蜘蛛8 200 1 40
D10013 140 175 花吻蜘蛛8 200 1 40
;赤月峡谷东二层
D1002 161 161 月魔蜘蛛 200 80 10
D1002 161 161 天狼蜘蛛 200 60 8
D1002 161 161 钢牙蜘蛛 200 30 10
D1002 161 161 花吻蜘蛛 200 30 10
D1002 161 161 黑锷蜘蛛 200 15 12
D1002 161 161 暴牙蜘蛛 200 50 10

D1002 125 165 月魔蜘蛛 150 30 10
D1002 125 165 天狼蜘蛛 150 25 8
D1002 125 165 钢牙蜘蛛 150 10 10
D1002 125 165 花吻蜘蛛 150 20 10
D1002 125 165 黑锷蜘蛛 150 5 12
D1002 125 165 暴牙蜘蛛 150 25 10

D1002 241 100 月魔蜘蛛 150 30 10
D1002 241 100 天狼蜘蛛 150 25 8
D1002 241 100 钢牙蜘蛛 150 10 10
D1002 241 100 花吻蜘蛛 150 20 10
D1002 241 100 黑锷蜘蛛 150 5 12
D1002 241 100 暴牙蜘蛛 150 25 10

D1002 133 58 月魔蜘蛛 150 30 10
D1002 133 58 天狼蜘蛛 150 25 8
D1002 133 58 钢牙蜘蛛 150 10 10
D1002 133 58 花吻蜘蛛 150 20 10
D1002 133 58 黑锷蜘蛛 150 5 12
D1002 133 58 暴牙蜘蛛 150 25 10

D1002 166 227 月魔蜘蛛 150 30 10
D1002 166 227 天狼蜘蛛 150 25 8
D1002 166 227 钢牙蜘蛛 150 10 10
D1002 166 227 花吻蜘蛛 150 20 10
D1002 166 227 黑锷蜘蛛 150 5 12
D1002 166 227 暴牙蜘蛛 150 25 10
;特殊
D1002 161 161 天狼蜘蛛0 200 5 15
D1002 161 161 钢牙蜘蛛0 200 5 15
D1002 161 161 花吻蜘蛛0 200 5 15
D1002 161 161 黑锷蜘蛛0 200 5 15
D1002 161 161 月魔蜘蛛0 200 5 15
D1002 161 161 暴牙蜘蛛0 200 5 15
D1002 161 161 天狼蜘蛛8 200 2 30
D1002 161 161 钢牙蜘蛛8 200 2 30
D1002 161 161 花吻蜘蛛8 200 2 30
D1002 161 161 黑锷蜘蛛8 200 2 30
D1002 161 161 幻影蜘蛛 200 2 30
;赤月峡谷广场
D10031 128 91 月魔蜘蛛 200 80 10
D10031 128 91 天狼蜘蛛 200 50 8
D10031 128 91 钢牙蜘蛛 200 40 10
D10031 128 91 花吻蜘蛛 200 40 10
D10031 128 91 黑锷蜘蛛 200 10 12
D10031 128 91 暴牙蜘蛛 200 40 10

D10031 242 152 月魔蜘蛛 150 30 10
D10031 242 152 天狼蜘蛛 150 30 8
D10031 242 152 钢牙蜘蛛 150 20 10
D10031 242 152 花吻蜘蛛 150 20 10
D10031 242 152 黑锷蜘蛛 150 5 12
D10031 242 242 暴牙蜘蛛 150 20 10

D10031 66 208 月魔蜘蛛 150 30 10
D10031 66 208 天狼蜘蛛 150 30 8
D10031 66 208 钢牙蜘蛛 150 20 10
D10031 66 208 花吻蜘蛛 150 20 10
D10031 66 208 黑锷蜘蛛 150 5 12
D10031 66 208 暴牙蜘蛛 150 20 10
;特殊
D10031 128 91 天狼蜘蛛0 200 5 10
D10031 128 91 钢牙蜘蛛0 200 5 10
D10031 128 91 花吻蜘蛛0 200 5 10
D10031 128 91 黑锷蜘蛛0 200 5 15
D10031 128 91 月魔蜘蛛0 200 5 10
D10031 128 91 暴牙蜘蛛0 200 5 10
D10031 128 91 天狼蜘蛛8 200 2 20
D10031 128 91 钢牙蜘蛛8 200 2 20
D10031 128 91 花吻蜘蛛8 200 2 20
D10031 128 91 黑锷蜘蛛8 200 2 30
D10031 128 91 幻影蜘蛛 200 2 30
D10031 128 91 邪恶巨人 200 2 10

;赤月峡谷东长廊
D10032 155 93 月魔蜘蛛 200 80 10
D10032 155 93 天狼蜘蛛 200 50 8
D10032 155 93 钢牙蜘蛛 200 40 10
D10032 155 93 花吻蜘蛛 200 40 10
D10032 155 93 黑锷蜘蛛 200 10 12
D10032 155 93 暴牙蜘蛛 200 40 10

D10032 227 208 月魔蜘蛛 150 30 10
D10032 227 208 天狼蜘蛛 150 30 8
D10032 227 208 钢牙蜘蛛 150 20 10
D10032 227 208 花吻蜘蛛 150 20 10
D10032 227 208 黑锷蜘蛛 150 5 12
D10032 227 208 暴牙蜘蛛 150 20 10

D10032 107 228 月魔蜘蛛 150 30 10
D10032 107 228 天狼蜘蛛 150 30 8
D10032 107 228 钢牙蜘蛛 150 20 10
D10032 107 228 花吻蜘蛛 150 20 10
D10032 107 228 黑锷蜘蛛 150 5 12
D10032 107 228 暴牙蜘蛛 150 20 10
;特殊
D10032 155 93 天狼蜘蛛0 200 5 10
D10032 155 93 钢牙蜘蛛0 200 5 10
D10032 155 93 花吻蜘蛛0 200 5 10
D10032 155 93 黑锷蜘蛛0 200 5 15
D10032 155 93 月魔蜘蛛0 200 5 10
D10032 155 93 暴牙蜘蛛0 200 5 10
D10032 155 93 天狼蜘蛛8 200 5 10
D10032 155 93 钢牙蜘蛛8 200 5 10
D10032 155 93 花吻蜘蛛8 200 5 10
D10032 155 93 黑锷蜘蛛8 200 5 15
D10032 155 93 幻影蜘蛛 200 2 30
D10032 155 93 邪恶巨人 200 5 10

D1004 156 159 月魔蜘蛛 200 80 10
D1004 156 159 天狼蜘蛛 200 70 8
D1004 156 159 钢牙蜘蛛 200 50 10
D1004 156 159 花吻蜘蛛 200 50 10
D1004 156 159 黑锷蜘蛛 200 30 12
D1004 156 159 暴牙蜘蛛 200 50 10
D1004 156 159 血巨人 200 20 12
D1004 156 159 血僵尸 200 10 12

;抉择之地
D1004 74 172 月魔蜘蛛 150 30 10
D1004 74 172 天狼蜘蛛 150 30 8
D1004 74 172 钢牙蜘蛛 150 20 10
D1004 74 172 花吻蜘蛛 150 30 10
D1004 74 172 暴牙蜘蛛 150 20 10
D1004 74 172 黑锷蜘蛛 150 20 12
D1004 74 172 血巨人 150 5 12

D1004 240 100 月魔蜘蛛 150 30 10
D1004 240 100 天狼蜘蛛 150 30 8
D1004 240 100 钢牙蜘蛛 150 20 10
D1004 240 100 暴牙蜘蛛 150 20 10
D1004 240 100 花吻蜘蛛 150 30 10
D1004 240 100 黑锷蜘蛛 150 20 12
D1004 240 100 血巨人 150 5 12
D1004 240 100 血僵尸 150 5 12
;特殊
D1004 156 159 月魔蜘蛛0 200 5 10
D1004 156 159 天狼蜘蛛0 200 5 10
D1004 156 159 钢牙蜘蛛0 200 5 10
D1004 156 159 暴牙蜘蛛0 200 5 10
D1004 156 159 花吻蜘蛛0 200 5 10
D1004 156 159 黑锷蜘蛛0 200 5 15
D1004 156 159 血巨人0 200 5 15
D1004 156 159 血僵尸0 200 5 15
D1004 156 159 天狼蜘蛛8 200 2 20
D1004 156 159 钢牙蜘蛛8 200 2 20
D1004 156 159 花吻蜘蛛8 200 2 20
D1004 156 159 黑锷蜘蛛8 200 2 30
D1004 156 159 血巨人8 200 2 30
D1004 156 159 血僵尸8 200 2 30
D1004 156 159 幻影蜘蛛 200 4 30
D1004 156 159 邪恶巨人 290 2 15

;山谷秘道
D10051 110 100 月魔蜘蛛 200 80 9
D10051 110 100 天狼蜘蛛 200 60 8
D10051 110 100 钢牙蜘蛛 200 60 9
D10051 110 100 暴牙蜘蛛 200 60 9
D10051 110 100 花吻蜘蛛 200 60 9
D10051 110 100 黑锷蜘蛛 200 40 10
D10051 110 100 血巨人 200 20 10
D10051 110 100 血僵尸 200 20 10
;特殊
D10051 110 100 月魔蜘蛛0 120 5 10
D10051 110 100 天狼蜘蛛0 120 5 10
D10051 110 100 钢牙蜘蛛0 120 5 10
D10051 110 100 暴牙蜘蛛0 120 5 10
D10051 110 100 花吻蜘蛛0 120 5 10
D10051 110 100 黑锷蜘蛛0 120 5 15
D10051 110 100 血巨人0 120 5 15
D10051 110 100 血僵尸0 120 5 15
D10051 110 100 天狼蜘蛛8 120 2 20
D10051 110 100 钢牙蜘蛛8 120 2 20
D10051 110 100 花吻蜘蛛8 120 2 20
D10051 110 100 黑锷蜘蛛8 120 2 30
D10051 110 100 血巨人8 120 2 30
D10051 110 100 血僵尸8 120 2 30
D10051 110 100 幻影蜘蛛 120 2 30
D10051 110 100 邪恶巨人 120 2 15
;山谷秘道
D10052 110 100 月魔蜘蛛 200 100 9
D10052 110 100 天狼蜘蛛 200 80 8
D10052 110 100 钢牙蜘蛛 200 80 9
D10052 110 100 暴牙蜘蛛 200 80 9
D10052 110 100 花吻蜘蛛 200 80 9
D10052 110 100 黑锷蜘蛛 200 50 10
D10052 110 100 血僵尸 120 20 10
D10052 110 100 血巨人 120 20 10
;特殊
D10052 110 100 月魔蜘蛛0 120 5 10
D10052 110 100 天狼蜘蛛0 120 5 10
D10052 110 100 钢牙蜘蛛0 120 5 10
D10052 110 100 暴牙蜘蛛0 120 5 10
D10052 110 100 花吻蜘蛛0 120 5 10
D10052 110 100 黑锷蜘蛛0 120 5 15
D10052 110 100 血巨人0 120 5 15
D10052 110 100 血僵尸0 120 5 15
D10052 110 100 天狼蜘蛛8 120 2 20
D10052 110 100 钢牙蜘蛛8 120 2 20
D10052 110 100 花吻蜘蛛8 120 2 20
D10052 110 100 黑锷蜘蛛8 120 2 30
D10052 110 100 血巨人8 120 2 30
D10052 110 100 血僵尸8 120 2 30
D10052 110 100 幻影蜘蛛 120 2 30
D10052 110 100 邪恶巨人 120 2 15

;恶魔祭坛
D10061 15 18 月魔蜘蛛 12 1 6
D10061 13 18 月魔蜘蛛 12 1 5
D10061 13 18 月魔蜘蛛 12 1 5
D10061 13 18 钢牙蜘蛛 12 1 5
D10061 13 18 暴牙蜘蛛 12 1 5
D10061 15 21 黑锷蜘蛛 12 1 6
D10061 16 19 血巨人 12 1 6
D10061 16 19 血僵尸 12 1 5
;特殊
D10061 15 18 月魔蜘蛛0 12 1 30
D10061 15 18 血巨人0 12 1 60
D10061 15 18 血僵尸0 12 1 60
D10061 15 18 黑锷蜘蛛0 12 1 60
D10061 15 18 暴牙蜘蛛0 12 1 60
D10061 15 18 月魔蜘蛛0 12 1 60
D10061 15 18 血巨人0 12 1 120
D10061 15 18 血僵尸0 12 1 120
D10061 15 18 黑锷蜘蛛0 12 1 120
D10061 15 18 暴牙蜘蛛0 12 1 120
D10061 15 18 双头血魔 12 1 360
D10061 15 18 双头金刚 12 1 360

;赤月魔穴
D10062 30 30 月魔蜘蛛 75 5 15
D10062 30 30 双头血魔 75 1 60
D10062 30 30 邪恶巨人 75 5 15
D10062 30 30 黑锷蜘蛛 75 8 15
D10062 30 30 黑锷蜘蛛 75 10 5
D10062 30 30 双头金刚 75 1 60
D10062 17 21 血巨人 21 5 15
D10062 17 21 血僵尸 21 5 15
D10062 23 18 赤月恶魔 0 1 180


;同心小径
M100 131 154 红野猪 150 50 8
M100 131 154 黑野猪 150 50 8
M100 131 154 黑色恶蛆 150 50 8
;特殊
M100 131 154 白野猪0 150 5 8
M100 131 154 虹魔猪卫0 150 1 60

;封魔矿区
D2000 100 100 墓穴僵尸 100 75 10
D2000 100 100 土栖僵尸 100 75 10
D2000 100 100 洞蛆 100 45 10
;特殊
D2000 100 100 墓穴僵尸0 100 3 10
D2000 100 100 土栖僵尸0 100 3 10
;崎路
D2001 238 120 闪电僵尸 200 20 15
D2001 238 120 墓穴僵尸 200 50 15
D2001 238 120 土栖僵尸 200 30 15
D2001 238 120 腐烂僵尸 200 30 15
D2001 238 120 残肢僵尸 200 30 15

D2001 136 78 闪电僵尸 100 10 17
D2001 136 78 墓穴僵尸 100 40 17
D2001 136 78 土栖僵尸 100 20 17
D2001 136 78 腐烂僵尸 100 20 17
D2001 136 78 残肢僵尸 100 20 17

D2001 136 78 闪电僵尸 100 10 16
D2001 136 78 墓穴僵尸 100 40 16
D2001 136 78 土栖僵尸 100 20 16
D2001 136 78 腐烂僵尸 100 20 16
D2001 136 78 残肢僵尸 100 20 16

D2001 50 98 闪电僵尸 40 10 15
D2001 50 98 墓穴僵尸 40 30 15
D2001 50 98 土栖僵尸 40 10 15
D2001 50 98 腐烂僵尸 40 10 15
D2001 50 98 残肢僵尸 40 10 15

;特殊
D2001 238 120 闪电僵尸0 200 2 15
D2001 238 120 墓穴僵尸0 200 2 15
D2001 238 120 土栖僵尸0 100 2 15
D2001 136 78 腐烂僵尸0 300 2 15
D2001 136 78 残肢僵尸0 300 2 15
D2001 29 99 尸王 50 1 60
;连接通道
D2002 21 23 闪电僵尸 10 5 15
D2002 21 23 墓穴僵尸 10 10 15
D2002 21 23 土栖僵尸 10 10 15
D2002 21 23 腐烂僵尸 10 10 15
D2002 21 23 残肢僵尸 10 10 15
D2002 21 23 邪恶尸王 10 4 15

;;特殊
D2002 33 15 尸王 5 1 60

;疾风殿
D2004 31 38 红野猪 100 40 10
D2004 31 38 黑野猪 100 40 10
D2004 31 38 黑色恶蛆 100 60 10
D2004 31 38 白野猪0 100 20 20
D2004 31 38 角蝇 100 3 10
D2004 31 38 红野猪3 100 10 10
D2004 31 38 黑野猪3 100 10 10

;;特殊
D2004 31 38 红野猪0 100 2 20
D2004 31 38 黑野猪0 100 2 20
D2004 31 38 黑色恶蛆0 100 4 20
D2004 31 38 白野猪 100 2 60
;光芒回廊
D2005 41 44 红野猪 100 40 10
D2005 41 44 黑野猪 100 40 10
D2005 41 44 黑色恶蛆 100 60 10

D2005 41 44 角蝇 100 2 10
D2005 41 44 红野猪3 100 5 10
D2005 41 44 黑野猪3 100 5 10

;;特殊
D2005 41 44 红野猪0 100 2 20
D2005 41 44 黑野猪0 100 2 20
D2005 41 44 黑色恶蛆0 100 4 20
;烈焰殿
D2006 31 38 红野猪 100 40 10
D2006 31 38 黑野猪 100 40 10
D2006 31 38 黑色恶蛆 100 60 10
D2006 31 38 白野猪0 100 20 20
D2006 31 38 角蝇 100 3 10
D2006 31 38 红野猪3 100 10 10
D2006 31 38 黑野猪3 100 10 10

;;特殊
D2006 31 38 红野猪0 100 2 20
D2006 31 38 黑野猪0 100 2 20
D2006 31 38 黑色恶蛆0 100 4 20
D2006 31 38 白野猪 100 2 60

;雷霆之路
D2007 140 135 红野猪 200 30 10
D2007 140 135 黑野猪 200 30 10
D2007 140 135 白野猪0 200 15 20
D2007 140 135 黑色恶蛆 200 60 10
D2007 140 135 角蝇 200 3 10
D2007 140 135 红野猪3 200 10 10
D2007 140 135 黑野猪3 200 10 10

;;特殊
D2007 140 135 红野猪0 200 2 20
D2007 140 135 黑野猪0 200 2 20
D2007 140 135 白野猪 200 1 60
D2007 140 135 黑色恶蛆0 200 2 20
D2007 140 135 虹魔猪卫 200 1 90

;霸者大厅
D2008 41 74 红野猪 200 30 10
D2008 41 74 黑野猪 200 30 10
D2008 41 74 大老鼠 200 30 10
D2008 41 74 白野猪0 200 15 20
D2008 41 74 黑色恶蛆 200 60 10
D2008 41 74 角蝇 100 3 7
D2008 41 74 虹魔猪卫0 100 3 30

;特殊
D2008 41 74 红野猪0 100 1 20
D2008 41 74 黑野猪0 100 1 20
D2008 41 74 大老鼠0 100 1 20
D2008 41 74 白野猪 100 2 40 
D2008 41 74 黑色恶蛆0 100 2 20
D2008 41 74 虹魔猪卫 100 1 60

;幽冥回廊
D2009 41 44 红野猪 100 20 15
D2009 41 44 黑野猪 100 20 15
D2009 41 44 白野猪0 100 20 15
D2009 41 44 黑色恶蛆 100 40 15
D2009 41 44 角蝇 100 2 15
D2009 41 44 蝎蛇 100 60 15
D2009 41 44 红野猪3 100 15 15
D2009 41 44 黑野猪3 100 15 15

;特殊
D2009 41 44 红野猪0 100 1 20
D2009 41 44 黑野猪0 100 1 20
D2009 41 44 白野猪 100 1 40
D2009 41 44 黑色恶蛆0 100 2 20
D2009 41 44 蝎蛇0 100 2 20
D2009 41 44 邪恶毒蛇 100 3 10

;纵横道
D2010 155 231 红野猪 200 40 10
D2010 155 231 黑野猪 200 40 10
D2010 155 231 白野猪0 200 20 20 
D2010 155 231 黑色恶蛆 200 80 10
D2010 155 231 蝎蛇 200 40 15
D2010 155 231 角蝇 200 3 10
D2010 155 231 红野猪3 200 5 10
D2010 155 231 黑野猪3 200 5 10
;特殊
D2010 155 231 红野猪0 200 2 20
D2010 155 231 黑野猪0 200 2 20
D2010 155 231 白野猪 200 2 40 
D2010 155 231 黑色恶蛆0 200 2 20
D2010 155 231 蝎蛇0 200 2 20
D2010 155 231 邪恶毒蛇 200 1 40
D2010 155 231 虹魔蝎卫 200 1 90

;魔魂殿
D2011 32 31 红野猪 80 30 15
D2011 32 31 黑野猪 80 30 15
D2011 32 31 白野猪0 80 10 15
D2011 32 31 角蝇 80 3 10
D2011 32 31 蝎蛇 80 40 10
D2011 32 31 虹魔蝎卫0 80 3 15
D2011 32 31 红野猪3 80 10 15
D2011 32 31 黑野猪3 80 10 15
D2011 32 31 楔蛾 80 40 10
;;特殊
D2011 32 31 黑野猪0 80 2 20
D2011 32 31 白野猪 80 1 30
D2011 32 31 邪恶毒蛇 80 1 30
D2011 32 31 蝎蛇0 80 2 20
D2011 32 31 虹魔蝎卫 80 1 60

;炼狱回廊
D2012 48 47 祖玛雕像 70 25 15
D2012 48 47 祖玛卫士 70 25 15
D2012 48 47 祖玛弓箭手 70 25 10
D2012 48 47 楔蛾 70 40 10
D2012 48 47 角蝇 70 3 10
D2012 48 47 大老鼠 70 20 10
D2012 48 47 红野猪 70 20 10
D2012 48 47 黑野猪 70 20 10
D2012 48 47 白野猪0 70 10 10
D2012 48 47 蝎蛇 70 20 10
;特殊
D2012 48 47 红野猪3 70 5 10
D2012 48 47 黑野猪3 70 5 10
D2012 48 47 祖玛雕像3 70 5 20
D2012 48 47 祖玛卫士3 70 5 20
D2012 48 47 祖玛弓箭手3 70 10 15
D2012 48 47 祖玛雕像0 60 2 30
D2012 48 47 祖玛卫士0 60 2 30
D2012 48 47 祖玛弓箭手0 60 2 30
D2012 48 47 楔蛾8 60 4 20
D2012 48 47 大老鼠0 60 4 20
D2012 48 47 红野猪0 70 2 10
D2012 48 47 黑野猪0 70 2 10
D2012 48 47 白野猪 70 2 30
D2012 48 47 蝎蛇0 70 2 10
D2012 48 47 邪恶毒蛇 70 1 60

;封魔殿
D2013 22 27 祖玛雕像 60 40 20
D2013 40 45 祖玛卫士 60 40 20
D2013 40 45 祖玛弓箭手 60 30 20
D2013 22 27 祖玛雕像3 60 20 20
D2013 40 45 祖玛卫士3 60 20 20
D2013 40 45 祖玛弓箭手3 60 60 20
D2013 40 45 虹魔猪卫 60 2 60
D2013 40 45 虹魔蝎卫 60 2 60
D2013 40 45 楔蛾 60 80 10
D2013 40 45 角蝇 60 3 15
;;特殊
D2013 40 45 祖玛雕像0 60 1 30
D2013 40 45 祖玛卫士0 60 1 30
D2013 40 45 祖玛弓箭手0 60 1 30
D2013 40 45 楔蛾8 60 3 20
;D2013 55 55 虹魔教主0 50 1 90
D2013 25 29 虹魔教主 10 1 180

;尸魔洞一层
D2051 88 105 恶灵僵尸 100 100 10
D2051 88 105 恶灵尸王 100 60 10
D2051 120 90 恶灵僵尸 100 100 10
D2051 120 90 恶灵尸王 100 60 10
D2051 120 90 恶灵僵尸 150 100 10
;特殊
D2051 88 105 恶灵僵尸0 100 4 60
D2051 88 105 宝箱 100 2 60
D2051 88 105 宝箱2 100 1 60
D2051 120 90 恶灵僵尸0 100 4 60

;尸魔洞二层
D2052 52 52 恶灵僵尸 50 70 10
D2052 52 52 恶灵僵尸0 50 6 60
D2052 52 52 恶灵尸王 50 30 10
D2052 71 41 恶灵僵尸 50 70 10
D2052 71 41 恶灵僵尸0 50 4 60
D2052 71 41 恶灵尸王 50 30 10
D2052 71 41 恶灵尸王0 50 3 60
;特殊
D2052 71 41 恶灵僵尸0 50 4 60
D2052 71 41 恶灵尸王0 50 3 60
D2052 52 52 恶灵僵尸0 50 6 60
D2052 52 52 恶灵尸王0 50 4 60
D2052 52 52 宝箱1 50 2 60
D2052 52 52 宝箱3 50 2 60
D2052 52 52 宝箱5 50 1 60

;尸魔洞三层
D2053 200 190 恶灵僵尸 100 80 8
D2053 200 190 恶灵尸王 100 20 10
D2053 145 80 恶灵僵尸 100 80 8
D2053 145 80 恶灵尸王 100 20 10
D2053 100 125 恶灵僵尸 100 80 8
D2053 100 125 恶灵尸王 100 20 10
D2053 100 145 恶灵僵尸 100 80 8
D2053 100 145 恶灵尸王 100 20 10
;特殊
D2053 200 190 恶灵僵尸0 100 10 60
D2053 100 125 恶灵尸王0 100 4 120
D2053 100 140 恶灵僵尸0 100 10 60
D2053 200 190 恶灵尸王0 100 4 120
D2053 100 125 宝箱 100 2 60
D2053 100 125 宝箱2 100 2 60
D2053 100 125 宝箱4 100 1 60

;骨魔洞一层
D2061 110 110 恶灵僵尸 100 100 10
D2061 110 110 骷髅长枪兵 100 100 10
D2061 110 115 恶灵僵尸 100 100 10
D2061 110 115 恶灵尸王 100 60 10
D2061 110 115 骷髅长枪兵 100 100 10
;特殊
